	Kingdom	Supergroup	Division	Class	Order	Family	Genus	Species
ASV_204	Eukaryota	Eukaryota_NA	Eukaryota_NA	Eukaryota_NA	Eukaryota_NA	Eukaryota_NA	Eukaryota_NA	Eukaryota_NA
ASV_205	Eukaryota	Eukaryota_NA	Eukaryota_NA	Eukaryota_NA	Eukaryota_NA	Eukaryota_NA	Eukaryota_NA	Eukaryota_NA
ASV_209	Eukaryota	Eukaryota_NA	Eukaryota_NA	Eukaryota_NA	Eukaryota_NA	Eukaryota_NA	Eukaryota_NA	Eukaryota_NA
ASV_215	Eukaryota	Eukaryota_NA	Eukaryota_NA	Eukaryota_NA	Eukaryota_NA	Eukaryota_NA	Eukaryota_NA	Eukaryota_NA
ASV_227	Eukaryota	Eukaryota_NA	Eukaryota_NA	Eukaryota_NA	Eukaryota_NA	Eukaryota_NA	Eukaryota_NA	Eukaryota_NA
ASV_230	Eukaryota	Eukaryota_NA	Eukaryota_NA	Eukaryota_NA	Eukaryota_NA	Eukaryota_NA	Eukaryota_NA	Eukaryota_NA
ASV_259	Eukaryota	Eukaryota_NA	Eukaryota_NA	Eukaryota_NA	Eukaryota_NA	Eukaryota_NA	Eukaryota_NA	Eukaryota_NA
ASV_261	Eukaryota	Eukaryota_NA	Eukaryota_NA	Eukaryota_NA	Eukaryota_NA	Eukaryota_NA	Eukaryota_NA	Eukaryota_NA
ASV_269	Eukaryota	Eukaryota_NA	Eukaryota_NA	Eukaryota_NA	Eukaryota_NA	Eukaryota_NA	Eukaryota_NA	Eukaryota_NA
ASV_270	Eukaryota	Eukaryota_NA	Eukaryota_NA	Eukaryota_NA	Eukaryota_NA	Eukaryota_NA	Eukaryota_NA	Eukaryota_NA
ASV_272	Eukaryota	Eukaryota_NA	Eukaryota_NA	Eukaryota_NA	Eukaryota_NA	Eukaryota_NA	Eukaryota_NA	Eukaryota_NA
ASV_277	Eukaryota	Eukaryota_NA	Eukaryota_NA	Eukaryota_NA	Eukaryota_NA	Eukaryota_NA	Eukaryota_NA	Eukaryota_NA
ASV_281	Eukaryota	Eukaryota_NA	Eukaryota_NA	Eukaryota_NA	Eukaryota_NA	Eukaryota_NA	Eukaryota_NA	Eukaryota_NA
ASV_285	Eukaryota	Eukaryota_NA	Eukaryota_NA	Eukaryota_NA	Eukaryota_NA	Eukaryota_NA	Eukaryota_NA	Eukaryota_NA
ASV_292	Eukaryota	Eukaryota_NA	Eukaryota_NA	Eukaryota_NA	Eukaryota_NA	Eukaryota_NA	Eukaryota_NA	Eukaryota_NA
ASV_293	Eukaryota	Eukaryota_NA	Eukaryota_NA	Eukaryota_NA	Eukaryota_NA	Eukaryota_NA	Eukaryota_NA	Eukaryota_NA
ASV_294	Eukaryota	Eukaryota_NA	Eukaryota_NA	Eukaryota_NA	Eukaryota_NA	Eukaryota_NA	Eukaryota_NA	Eukaryota_NA
ASV_300	Eukaryota	Eukaryota_NA	Eukaryota_NA	Eukaryota_NA	Eukaryota_NA	Eukaryota_NA	Eukaryota_NA	Eukaryota_NA
ASV_303	Eukaryota	Eukaryota_NA	Eukaryota_NA	Eukaryota_NA	Eukaryota_NA	Eukaryota_NA	Eukaryota_NA	Eukaryota_NA
ASV_332	Eukaryota	Eukaryota_NA	Eukaryota_NA	Eukaryota_NA	Eukaryota_NA	Eukaryota_NA	Eukaryota_NA	Eukaryota_NA
ASV_335	Eukaryota	Eukaryota_NA	Eukaryota_NA	Eukaryota_NA	Eukaryota_NA	Eukaryota_NA	Eukaryota_NA	Eukaryota_NA
ASV_339	Eukaryota	Eukaryota_NA	Eukaryota_NA	Eukaryota_NA	Eukaryota_NA	Eukaryota_NA	Eukaryota_NA	Eukaryota_NA
ASV_350	Eukaryota	Eukaryota_NA	Eukaryota_NA	Eukaryota_NA	Eukaryota_NA	Eukaryota_NA	Eukaryota_NA	Eukaryota_NA
ASV_353	Eukaryota	Eukaryota_NA	Eukaryota_NA	Eukaryota_NA	Eukaryota_NA	Eukaryota_NA	Eukaryota_NA	Eukaryota_NA
ASV_359	Eukaryota	Eukaryota_NA	Eukaryota_NA	Eukaryota_NA	Eukaryota_NA	Eukaryota_NA	Eukaryota_NA	Eukaryota_NA
ASV_367	Eukaryota	Eukaryota_NA	Eukaryota_NA	Eukaryota_NA	Eukaryota_NA	Eukaryota_NA	Eukaryota_NA	Eukaryota_NA
ASV_369	Eukaryota	Eukaryota_NA	Eukaryota_NA	Eukaryota_NA	Eukaryota_NA	Eukaryota_NA	Eukaryota_NA	Eukaryota_NA
ASV_372	Eukaryota	Eukaryota_NA	Eukaryota_NA	Eukaryota_NA	Eukaryota_NA	Eukaryota_NA	Eukaryota_NA	Eukaryota_NA
ASV_385	Eukaryota	Eukaryota_NA	Eukaryota_NA	Eukaryota_NA	Eukaryota_NA	Eukaryota_NA	Eukaryota_NA	Eukaryota_NA
ASV_387	Eukaryota	Eukaryota_NA	Eukaryota_NA	Eukaryota_NA	Eukaryota_NA	Eukaryota_NA	Eukaryota_NA	Eukaryota_NA
ASV_389	Eukaryota	Eukaryota_NA	Eukaryota_NA	Eukaryota_NA	Eukaryota_NA	Eukaryota_NA	Eukaryota_NA	Eukaryota_NA
ASV_393	Eukaryota	Eukaryota_NA	Eukaryota_NA	Eukaryota_NA	Eukaryota_NA	Eukaryota_NA	Eukaryota_NA	Eukaryota_NA
ASV_397	Eukaryota	Eukaryota_NA	Eukaryota_NA	Eukaryota_NA	Eukaryota_NA	Eukaryota_NA	Eukaryota_NA	Eukaryota_NA
ASV_398	Eukaryota	Eukaryota_NA	Eukaryota_NA	Eukaryota_NA	Eukaryota_NA	Eukaryota_NA	Eukaryota_NA	Eukaryota_NA
ASV_428	Eukaryota	Eukaryota_NA	Eukaryota_NA	Eukaryota_NA	Eukaryota_NA	Eukaryota_NA	Eukaryota_NA	Eukaryota_NA
ASV_450	Eukaryota	Eukaryota_NA	Eukaryota_NA	Eukaryota_NA	Eukaryota_NA	Eukaryota_NA	Eukaryota_NA	Eukaryota_NA
ASV_451	Eukaryota	Eukaryota_NA	Eukaryota_NA	Eukaryota_NA	Eukaryota_NA	Eukaryota_NA	Eukaryota_NA	Eukaryota_NA
ASV_454	Eukaryota	Eukaryota_NA	Eukaryota_NA	Eukaryota_NA	Eukaryota_NA	Eukaryota_NA	Eukaryota_NA	Eukaryota_NA
ASV_511	Eukaryota	Eukaryota_NA	Eukaryota_NA	Eukaryota_NA	Eukaryota_NA	Eukaryota_NA	Eukaryota_NA	Eukaryota_NA
ASV_520	Eukaryota	Eukaryota_NA	Eukaryota_NA	Eukaryota_NA	Eukaryota_NA	Eukaryota_NA	Eukaryota_NA	Eukaryota_NA
ASV_542	Eukaryota	Eukaryota_NA	Eukaryota_NA	Eukaryota_NA	Eukaryota_NA	Eukaryota_NA	Eukaryota_NA	Eukaryota_NA
ASV_552	Eukaryota	Eukaryota_NA	Eukaryota_NA	Eukaryota_NA	Eukaryota_NA	Eukaryota_NA	Eukaryota_NA	Eukaryota_NA
ASV_553	Eukaryota	Eukaryota_NA	Eukaryota_NA	Eukaryota_NA	Eukaryota_NA	Eukaryota_NA	Eukaryota_NA	Eukaryota_NA
ASV_559	Eukaryota	Eukaryota_NA	Eukaryota_NA	Eukaryota_NA	Eukaryota_NA	Eukaryota_NA	Eukaryota_NA	Eukaryota_NA
ASV_560	Eukaryota	Eukaryota_NA	Eukaryota_NA	Eukaryota_NA	Eukaryota_NA	Eukaryota_NA	Eukaryota_NA	Eukaryota_NA
ASV_572	Eukaryota	Eukaryota_NA	Eukaryota_NA	Eukaryota_NA	Eukaryota_NA	Eukaryota_NA	Eukaryota_NA	Eukaryota_NA
ASV_573	Eukaryota	Eukaryota_NA	Eukaryota_NA	Eukaryota_NA	Eukaryota_NA	Eukaryota_NA	Eukaryota_NA	Eukaryota_NA
ASV_574	Eukaryota	Eukaryota_NA	Eukaryota_NA	Eukaryota_NA	Eukaryota_NA	Eukaryota_NA	Eukaryota_NA	Eukaryota_NA
ASV_579	Eukaryota	Eukaryota_NA	Eukaryota_NA	Eukaryota_NA	Eukaryota_NA	Eukaryota_NA	Eukaryota_NA	Eukaryota_NA
ASV_602	Eukaryota	Eukaryota_NA	Eukaryota_NA	Eukaryota_NA	Eukaryota_NA	Eukaryota_NA	Eukaryota_NA	Eukaryota_NA
ASV_605	Eukaryota	Eukaryota_NA	Eukaryota_NA	Eukaryota_NA	Eukaryota_NA	Eukaryota_NA	Eukaryota_NA	Eukaryota_NA
ASV_606	Eukaryota	Eukaryota_NA	Eukaryota_NA	Eukaryota_NA	Eukaryota_NA	Eukaryota_NA	Eukaryota_NA	Eukaryota_NA
ASV_608	Eukaryota	Eukaryota_NA	Eukaryota_NA	Eukaryota_NA	Eukaryota_NA	Eukaryota_NA	Eukaryota_NA	Eukaryota_NA
ASV_614	Eukaryota	Eukaryota_NA	Eukaryota_NA	Eukaryota_NA	Eukaryota_NA	Eukaryota_NA	Eukaryota_NA	Eukaryota_NA
ASV_634	Eukaryota	Eukaryota_NA	Eukaryota_NA	Eukaryota_NA	Eukaryota_NA	Eukaryota_NA	Eukaryota_NA	Eukaryota_NA
ASV_639	Eukaryota	Eukaryota_NA	Eukaryota_NA	Eukaryota_NA	Eukaryota_NA	Eukaryota_NA	Eukaryota_NA	Eukaryota_NA
ASV_642	Eukaryota	Eukaryota_NA	Eukaryota_NA	Eukaryota_NA	Eukaryota_NA	Eukaryota_NA	Eukaryota_NA	Eukaryota_NA
ASV_651	Eukaryota	Eukaryota_NA	Eukaryota_NA	Eukaryota_NA	Eukaryota_NA	Eukaryota_NA	Eukaryota_NA	Eukaryota_NA
ASV_657	Eukaryota	Eukaryota_NA	Eukaryota_NA	Eukaryota_NA	Eukaryota_NA	Eukaryota_NA	Eukaryota_NA	Eukaryota_NA
ASV_671	Eukaryota	Eukaryota_NA	Eukaryota_NA	Eukaryota_NA	Eukaryota_NA	Eukaryota_NA	Eukaryota_NA	Eukaryota_NA
ASV_675	Eukaryota	Eukaryota_NA	Eukaryota_NA	Eukaryota_NA	Eukaryota_NA	Eukaryota_NA	Eukaryota_NA	Eukaryota_NA
ASV_681	Eukaryota	Eukaryota_NA	Eukaryota_NA	Eukaryota_NA	Eukaryota_NA	Eukaryota_NA	Eukaryota_NA	Eukaryota_NA
ASV_687	Eukaryota	Eukaryota_NA	Eukaryota_NA	Eukaryota_NA	Eukaryota_NA	Eukaryota_NA	Eukaryota_NA	Eukaryota_NA
ASV_688	Eukaryota	Eukaryota_NA	Eukaryota_NA	Eukaryota_NA	Eukaryota_NA	Eukaryota_NA	Eukaryota_NA	Eukaryota_NA
ASV_692	Eukaryota	Eukaryota_NA	Eukaryota_NA	Eukaryota_NA	Eukaryota_NA	Eukaryota_NA	Eukaryota_NA	Eukaryota_NA
ASV_696	Eukaryota	Eukaryota_NA	Eukaryota_NA	Eukaryota_NA	Eukaryota_NA	Eukaryota_NA	Eukaryota_NA	Eukaryota_NA
ASV_702	Eukaryota	Eukaryota_NA	Eukaryota_NA	Eukaryota_NA	Eukaryota_NA	Eukaryota_NA	Eukaryota_NA	Eukaryota_NA
ASV_703	Eukaryota	Eukaryota_NA	Eukaryota_NA	Eukaryota_NA	Eukaryota_NA	Eukaryota_NA	Eukaryota_NA	Eukaryota_NA
ASV_704	Eukaryota	Eukaryota_NA	Eukaryota_NA	Eukaryota_NA	Eukaryota_NA	Eukaryota_NA	Eukaryota_NA	Eukaryota_NA
ASV_715	Eukaryota	Eukaryota_NA	Eukaryota_NA	Eukaryota_NA	Eukaryota_NA	Eukaryota_NA	Eukaryota_NA	Eukaryota_NA
ASV_716	Eukaryota	Eukaryota_NA	Eukaryota_NA	Eukaryota_NA	Eukaryota_NA	Eukaryota_NA	Eukaryota_NA	Eukaryota_NA
ASV_722	Eukaryota	Eukaryota_NA	Eukaryota_NA	Eukaryota_NA	Eukaryota_NA	Eukaryota_NA	Eukaryota_NA	Eukaryota_NA
ASV_734	Eukaryota	Eukaryota_NA	Eukaryota_NA	Eukaryota_NA	Eukaryota_NA	Eukaryota_NA	Eukaryota_NA	Eukaryota_NA
ASV_742	Eukaryota	Eukaryota_NA	Eukaryota_NA	Eukaryota_NA	Eukaryota_NA	Eukaryota_NA	Eukaryota_NA	Eukaryota_NA
ASV_743	Eukaryota	Eukaryota_NA	Eukaryota_NA	Eukaryota_NA	Eukaryota_NA	Eukaryota_NA	Eukaryota_NA	Eukaryota_NA
ASV_749	Eukaryota	Eukaryota_NA	Eukaryota_NA	Eukaryota_NA	Eukaryota_NA	Eukaryota_NA	Eukaryota_NA	Eukaryota_NA
ASV_751	Eukaryota	Eukaryota_NA	Eukaryota_NA	Eukaryota_NA	Eukaryota_NA	Eukaryota_NA	Eukaryota_NA	Eukaryota_NA
ASV_754	Eukaryota	Eukaryota_NA	Eukaryota_NA	Eukaryota_NA	Eukaryota_NA	Eukaryota_NA	Eukaryota_NA	Eukaryota_NA
ASV_756	Eukaryota	Eukaryota_NA	Eukaryota_NA	Eukaryota_NA	Eukaryota_NA	Eukaryota_NA	Eukaryota_NA	Eukaryota_NA
ASV_766	Eukaryota	Eukaryota_NA	Eukaryota_NA	Eukaryota_NA	Eukaryota_NA	Eukaryota_NA	Eukaryota_NA	Eukaryota_NA
ASV_771	Eukaryota	Eukaryota_NA	Eukaryota_NA	Eukaryota_NA	Eukaryota_NA	Eukaryota_NA	Eukaryota_NA	Eukaryota_NA
ASV_775	Eukaryota	Eukaryota_NA	Eukaryota_NA	Eukaryota_NA	Eukaryota_NA	Eukaryota_NA	Eukaryota_NA	Eukaryota_NA
ASV_778	Eukaryota	Eukaryota_NA	Eukaryota_NA	Eukaryota_NA	Eukaryota_NA	Eukaryota_NA	Eukaryota_NA	Eukaryota_NA
ASV_783	Eukaryota	Eukaryota_NA	Eukaryota_NA	Eukaryota_NA	Eukaryota_NA	Eukaryota_NA	Eukaryota_NA	Eukaryota_NA
ASV_788	Eukaryota	Eukaryota_NA	Eukaryota_NA	Eukaryota_NA	Eukaryota_NA	Eukaryota_NA	Eukaryota_NA	Eukaryota_NA
ASV_799	Eukaryota	Eukaryota_NA	Eukaryota_NA	Eukaryota_NA	Eukaryota_NA	Eukaryota_NA	Eukaryota_NA	Eukaryota_NA
ASV_820	Eukaryota	Eukaryota_NA	Eukaryota_NA	Eukaryota_NA	Eukaryota_NA	Eukaryota_NA	Eukaryota_NA	Eukaryota_NA
ASV_821	Eukaryota	Eukaryota_NA	Eukaryota_NA	Eukaryota_NA	Eukaryota_NA	Eukaryota_NA	Eukaryota_NA	Eukaryota_NA
ASV_822	Eukaryota	Eukaryota_NA	Eukaryota_NA	Eukaryota_NA	Eukaryota_NA	Eukaryota_NA	Eukaryota_NA	Eukaryota_NA
ASV_828	Eukaryota	Eukaryota_NA	Eukaryota_NA	Eukaryota_NA	Eukaryota_NA	Eukaryota_NA	Eukaryota_NA	Eukaryota_NA
ASV_842	Eukaryota	Eukaryota_NA	Eukaryota_NA	Eukaryota_NA	Eukaryota_NA	Eukaryota_NA	Eukaryota_NA	Eukaryota_NA
ASV_846	Eukaryota	Eukaryota_NA	Eukaryota_NA	Eukaryota_NA	Eukaryota_NA	Eukaryota_NA	Eukaryota_NA	Eukaryota_NA
ASV_847	Eukaryota	Eukaryota_NA	Eukaryota_NA	Eukaryota_NA	Eukaryota_NA	Eukaryota_NA	Eukaryota_NA	Eukaryota_NA
ASV_848	Eukaryota	Eukaryota_NA	Eukaryota_NA	Eukaryota_NA	Eukaryota_NA	Eukaryota_NA	Eukaryota_NA	Eukaryota_NA
ASV_880	Eukaryota	Eukaryota_NA	Eukaryota_NA	Eukaryota_NA	Eukaryota_NA	Eukaryota_NA	Eukaryota_NA	Eukaryota_NA
ASV_900	Eukaryota	Eukaryota_NA	Eukaryota_NA	Eukaryota_NA	Eukaryota_NA	Eukaryota_NA	Eukaryota_NA	Eukaryota_NA
ASV_901	Eukaryota	Eukaryota_NA	Eukaryota_NA	Eukaryota_NA	Eukaryota_NA	Eukaryota_NA	Eukaryota_NA	Eukaryota_NA
ASV_902	Eukaryota	Eukaryota_NA	Eukaryota_NA	Eukaryota_NA	Eukaryota_NA	Eukaryota_NA	Eukaryota_NA	Eukaryota_NA
ASV_913	Eukaryota	Eukaryota_NA	Eukaryota_NA	Eukaryota_NA	Eukaryota_NA	Eukaryota_NA	Eukaryota_NA	Eukaryota_NA
ASV_921	Eukaryota	Eukaryota_NA	Eukaryota_NA	Eukaryota_NA	Eukaryota_NA	Eukaryota_NA	Eukaryota_NA	Eukaryota_NA
ASV_936	Eukaryota	Eukaryota_NA	Eukaryota_NA	Eukaryota_NA	Eukaryota_NA	Eukaryota_NA	Eukaryota_NA	Eukaryota_NA
ASV_950	Eukaryota	Eukaryota_NA	Eukaryota_NA	Eukaryota_NA	Eukaryota_NA	Eukaryota_NA	Eukaryota_NA	Eukaryota_NA
ASV_967	Eukaryota	Eukaryota_NA	Eukaryota_NA	Eukaryota_NA	Eukaryota_NA	Eukaryota_NA	Eukaryota_NA	Eukaryota_NA
ASV_976	Eukaryota	Eukaryota_NA	Eukaryota_NA	Eukaryota_NA	Eukaryota_NA	Eukaryota_NA	Eukaryota_NA	Eukaryota_NA
ASV_978	Eukaryota	Eukaryota_NA	Eukaryota_NA	Eukaryota_NA	Eukaryota_NA	Eukaryota_NA	Eukaryota_NA	Eukaryota_NA
ASV_992	Eukaryota	Eukaryota_NA	Eukaryota_NA	Eukaryota_NA	Eukaryota_NA	Eukaryota_NA	Eukaryota_NA	Eukaryota_NA
ASV_995	Eukaryota	Eukaryota_NA	Eukaryota_NA	Eukaryota_NA	Eukaryota_NA	Eukaryota_NA	Eukaryota_NA	Eukaryota_NA
ASV_1003	Eukaryota	Eukaryota_NA	Eukaryota_NA	Eukaryota_NA	Eukaryota_NA	Eukaryota_NA	Eukaryota_NA	Eukaryota_NA
ASV_1015	Eukaryota	Eukaryota_NA	Eukaryota_NA	Eukaryota_NA	Eukaryota_NA	Eukaryota_NA	Eukaryota_NA	Eukaryota_NA
ASV_1018	Eukaryota	Eukaryota_NA	Eukaryota_NA	Eukaryota_NA	Eukaryota_NA	Eukaryota_NA	Eukaryota_NA	Eukaryota_NA
ASV_1023	Eukaryota	Eukaryota_NA	Eukaryota_NA	Eukaryota_NA	Eukaryota_NA	Eukaryota_NA	Eukaryota_NA	Eukaryota_NA
ASV_1032	Eukaryota	Eukaryota_NA	Eukaryota_NA	Eukaryota_NA	Eukaryota_NA	Eukaryota_NA	Eukaryota_NA	Eukaryota_NA
ASV_1033	Eukaryota	Eukaryota_NA	Eukaryota_NA	Eukaryota_NA	Eukaryota_NA	Eukaryota_NA	Eukaryota_NA	Eukaryota_NA
ASV_1047	Eukaryota	Eukaryota_NA	Eukaryota_NA	Eukaryota_NA	Eukaryota_NA	Eukaryota_NA	Eukaryota_NA	Eukaryota_NA
ASV_1050	Eukaryota	Eukaryota_NA	Eukaryota_NA	Eukaryota_NA	Eukaryota_NA	Eukaryota_NA	Eukaryota_NA	Eukaryota_NA
ASV_1059	Eukaryota	Eukaryota_NA	Eukaryota_NA	Eukaryota_NA	Eukaryota_NA	Eukaryota_NA	Eukaryota_NA	Eukaryota_NA
ASV_1063	Eukaryota	Eukaryota_NA	Eukaryota_NA	Eukaryota_NA	Eukaryota_NA	Eukaryota_NA	Eukaryota_NA	Eukaryota_NA
ASV_1065	Eukaryota	Eukaryota_NA	Eukaryota_NA	Eukaryota_NA	Eukaryota_NA	Eukaryota_NA	Eukaryota_NA	Eukaryota_NA
ASV_1078	Eukaryota	Eukaryota_NA	Eukaryota_NA	Eukaryota_NA	Eukaryota_NA	Eukaryota_NA	Eukaryota_NA	Eukaryota_NA
ASV_1082	Eukaryota	Eukaryota_NA	Eukaryota_NA	Eukaryota_NA	Eukaryota_NA	Eukaryota_NA	Eukaryota_NA	Eukaryota_NA
ASV_1091	Eukaryota	Eukaryota_NA	Eukaryota_NA	Eukaryota_NA	Eukaryota_NA	Eukaryota_NA	Eukaryota_NA	Eukaryota_NA
ASV_1099	Eukaryota	Eukaryota_NA	Eukaryota_NA	Eukaryota_NA	Eukaryota_NA	Eukaryota_NA	Eukaryota_NA	Eukaryota_NA
ASV_1105	Eukaryota	Eukaryota_NA	Eukaryota_NA	Eukaryota_NA	Eukaryota_NA	Eukaryota_NA	Eukaryota_NA	Eukaryota_NA
ASV_1110	Eukaryota	Eukaryota_NA	Eukaryota_NA	Eukaryota_NA	Eukaryota_NA	Eukaryota_NA	Eukaryota_NA	Eukaryota_NA
ASV_1112	Eukaryota	Eukaryota_NA	Eukaryota_NA	Eukaryota_NA	Eukaryota_NA	Eukaryota_NA	Eukaryota_NA	Eukaryota_NA
ASV_1115	Eukaryota	Eukaryota_NA	Eukaryota_NA	Eukaryota_NA	Eukaryota_NA	Eukaryota_NA	Eukaryota_NA	Eukaryota_NA
ASV_1123	Eukaryota	Eukaryota_NA	Eukaryota_NA	Eukaryota_NA	Eukaryota_NA	Eukaryota_NA	Eukaryota_NA	Eukaryota_NA
ASV_1150	Eukaryota	Eukaryota_NA	Eukaryota_NA	Eukaryota_NA	Eukaryota_NA	Eukaryota_NA	Eukaryota_NA	Eukaryota_NA
ASV_1168	Eukaryota	Eukaryota_NA	Eukaryota_NA	Eukaryota_NA	Eukaryota_NA	Eukaryota_NA	Eukaryota_NA	Eukaryota_NA
ASV_1173	Eukaryota	Eukaryota_NA	Eukaryota_NA	Eukaryota_NA	Eukaryota_NA	Eukaryota_NA	Eukaryota_NA	Eukaryota_NA
ASV_1174	Eukaryota	Eukaryota_NA	Eukaryota_NA	Eukaryota_NA	Eukaryota_NA	Eukaryota_NA	Eukaryota_NA	Eukaryota_NA
ASV_1181	Eukaryota	Eukaryota_NA	Eukaryota_NA	Eukaryota_NA	Eukaryota_NA	Eukaryota_NA	Eukaryota_NA	Eukaryota_NA
ASV_1189	Eukaryota	Eukaryota_NA	Eukaryota_NA	Eukaryota_NA	Eukaryota_NA	Eukaryota_NA	Eukaryota_NA	Eukaryota_NA
ASV_1191	Eukaryota	Eukaryota_NA	Eukaryota_NA	Eukaryota_NA	Eukaryota_NA	Eukaryota_NA	Eukaryota_NA	Eukaryota_NA
ASV_1193	Eukaryota	Eukaryota_NA	Eukaryota_NA	Eukaryota_NA	Eukaryota_NA	Eukaryota_NA	Eukaryota_NA	Eukaryota_NA
ASV_1204	Eukaryota	Eukaryota_NA	Eukaryota_NA	Eukaryota_NA	Eukaryota_NA	Eukaryota_NA	Eukaryota_NA	Eukaryota_NA
ASV_1206	Eukaryota	Eukaryota_NA	Eukaryota_NA	Eukaryota_NA	Eukaryota_NA	Eukaryota_NA	Eukaryota_NA	Eukaryota_NA
ASV_1207	Eukaryota	Eukaryota_NA	Eukaryota_NA	Eukaryota_NA	Eukaryota_NA	Eukaryota_NA	Eukaryota_NA	Eukaryota_NA
ASV_1210	Eukaryota	Eukaryota_NA	Eukaryota_NA	Eukaryota_NA	Eukaryota_NA	Eukaryota_NA	Eukaryota_NA	Eukaryota_NA
ASV_1214	Eukaryota	Eukaryota_NA	Eukaryota_NA	Eukaryota_NA	Eukaryota_NA	Eukaryota_NA	Eukaryota_NA	Eukaryota_NA
ASV_1217	Eukaryota	Eukaryota_NA	Eukaryota_NA	Eukaryota_NA	Eukaryota_NA	Eukaryota_NA	Eukaryota_NA	Eukaryota_NA
ASV_1218	Eukaryota	Eukaryota_NA	Eukaryota_NA	Eukaryota_NA	Eukaryota_NA	Eukaryota_NA	Eukaryota_NA	Eukaryota_NA
ASV_1219	Eukaryota	Eukaryota_NA	Eukaryota_NA	Eukaryota_NA	Eukaryota_NA	Eukaryota_NA	Eukaryota_NA	Eukaryota_NA
ASV_1223	Eukaryota	Eukaryota_NA	Eukaryota_NA	Eukaryota_NA	Eukaryota_NA	Eukaryota_NA	Eukaryota_NA	Eukaryota_NA
ASV_1224	Eukaryota	Eukaryota_NA	Eukaryota_NA	Eukaryota_NA	Eukaryota_NA	Eukaryota_NA	Eukaryota_NA	Eukaryota_NA
ASV_1228	Eukaryota	Eukaryota_NA	Eukaryota_NA	Eukaryota_NA	Eukaryota_NA	Eukaryota_NA	Eukaryota_NA	Eukaryota_NA
ASV_1239	Eukaryota	Eukaryota_NA	Eukaryota_NA	Eukaryota_NA	Eukaryota_NA	Eukaryota_NA	Eukaryota_NA	Eukaryota_NA
ASV_1240	Eukaryota	Eukaryota_NA	Eukaryota_NA	Eukaryota_NA	Eukaryota_NA	Eukaryota_NA	Eukaryota_NA	Eukaryota_NA
ASV_1255	Eukaryota	Eukaryota_NA	Eukaryota_NA	Eukaryota_NA	Eukaryota_NA	Eukaryota_NA	Eukaryota_NA	Eukaryota_NA
ASV_1276	Eukaryota	Eukaryota_NA	Eukaryota_NA	Eukaryota_NA	Eukaryota_NA	Eukaryota_NA	Eukaryota_NA	Eukaryota_NA
ASV_1277	Eukaryota	Eukaryota_NA	Eukaryota_NA	Eukaryota_NA	Eukaryota_NA	Eukaryota_NA	Eukaryota_NA	Eukaryota_NA
ASV_1282	Eukaryota	Eukaryota_NA	Eukaryota_NA	Eukaryota_NA	Eukaryota_NA	Eukaryota_NA	Eukaryota_NA	Eukaryota_NA
ASV_1285	Eukaryota	Eukaryota_NA	Eukaryota_NA	Eukaryota_NA	Eukaryota_NA	Eukaryota_NA	Eukaryota_NA	Eukaryota_NA
ASV_1289	Eukaryota	Eukaryota_NA	Eukaryota_NA	Eukaryota_NA	Eukaryota_NA	Eukaryota_NA	Eukaryota_NA	Eukaryota_NA
ASV_1304	Eukaryota	Eukaryota_NA	Eukaryota_NA	Eukaryota_NA	Eukaryota_NA	Eukaryota_NA	Eukaryota_NA	Eukaryota_NA
ASV_1316	Eukaryota	Eukaryota_NA	Eukaryota_NA	Eukaryota_NA	Eukaryota_NA	Eukaryota_NA	Eukaryota_NA	Eukaryota_NA
ASV_1318	Eukaryota	Eukaryota_NA	Eukaryota_NA	Eukaryota_NA	Eukaryota_NA	Eukaryota_NA	Eukaryota_NA	Eukaryota_NA
ASV_1321	Eukaryota	Eukaryota_NA	Eukaryota_NA	Eukaryota_NA	Eukaryota_NA	Eukaryota_NA	Eukaryota_NA	Eukaryota_NA
ASV_1323	Eukaryota	Eukaryota_NA	Eukaryota_NA	Eukaryota_NA	Eukaryota_NA	Eukaryota_NA	Eukaryota_NA	Eukaryota_NA
ASV_1326	Eukaryota	Eukaryota_NA	Eukaryota_NA	Eukaryota_NA	Eukaryota_NA	Eukaryota_NA	Eukaryota_NA	Eukaryota_NA
ASV_1330	Eukaryota	Eukaryota_NA	Eukaryota_NA	Eukaryota_NA	Eukaryota_NA	Eukaryota_NA	Eukaryota_NA	Eukaryota_NA
ASV_1331	Eukaryota	Eukaryota_NA	Eukaryota_NA	Eukaryota_NA	Eukaryota_NA	Eukaryota_NA	Eukaryota_NA	Eukaryota_NA
ASV_1338	Eukaryota	Eukaryota_NA	Eukaryota_NA	Eukaryota_NA	Eukaryota_NA	Eukaryota_NA	Eukaryota_NA	Eukaryota_NA
ASV_1339	Eukaryota	Eukaryota_NA	Eukaryota_NA	Eukaryota_NA	Eukaryota_NA	Eukaryota_NA	Eukaryota_NA	Eukaryota_NA
ASV_1342	Eukaryota	Eukaryota_NA	Eukaryota_NA	Eukaryota_NA	Eukaryota_NA	Eukaryota_NA	Eukaryota_NA	Eukaryota_NA
ASV_1348	Eukaryota	Eukaryota_NA	Eukaryota_NA	Eukaryota_NA	Eukaryota_NA	Eukaryota_NA	Eukaryota_NA	Eukaryota_NA
ASV_1350	Eukaryota	Eukaryota_NA	Eukaryota_NA	Eukaryota_NA	Eukaryota_NA	Eukaryota_NA	Eukaryota_NA	Eukaryota_NA
